timestamp,frame_id,label,confidence,zone,proximity,approach,is_danger,x1,y1,x2,y2,area,frame_w,frame_h
1776322151.9984,24375,keyboard,0.5444,unknown,close,stable,False,6,24,540,551,281418,540,960,6
1776322152.0465,24376,keyboard,0.5444,unknown,close,stable,False,6,24,540,551,281418,540,960,6
1776322152.0946,24377,keyboard,0.5444,unknown,close,stable,False,6,24,540,551,281418,540,960,6
1776322152.141,24378,keyboard,0.5444,unknown,close,stable,False,6,24,540,551,281418,540,960,6
1776322152.1901,24379,keyboard,0.5444,unknown,close,stable,False,6,24,540,551,281418,540,960,6
1776322452.9591,24381,pizza,0.652,unknown,close,stable,False,1,197,358,359,57834,360,640,7
1776322453.0179,24382,pizza,0.5897,unknown,medium,stable,False,2,201,357,361,56800,360,640,7
1776322453.109,24383,pizza,0.6093,unknown,medium,receding,False,60,220,359,365,43355,360,640,7
1776322453.109,24383,microwave,0.431,unknown,far,stable,False,239,107,359,227,14400,360,640,7
1776322453.1617,24384,pizza,0.6093,unknown,medium,receding,False,60,220,359,365,43355,360,640,7
1776322453.1617,24384,microwave,0.431,unknown,far,stable,False,239,107,359,227,14400,360,640,7
1776322453.2094,24385,pizza,0.6093,unknown,medium,receding,False,60,220,359,365,43355,360,640,7
1776322453.2094,24385,microwave,0.431,unknown,far,stable,False,239,107,359,227,14400,360,640,7
1776322453.2443,24386,pizza,0.6282,unknown,medium,receding,False,63,215,360,367,45144,360,640,7
1776322453.301,24387,pizza,0.5986,unknown,medium,stable,False,51,198,359,368,52360,360,640,7
1776322453.3444,24388,pizza,0.5986,unknown,medium,approaching,False,51,198,359,368,52360,360,640,7
1776322453.4221,24389,pizza,0.411,unknown,close,approaching,False,3,198,359,361,58028,360,640,7
1776322453.4711,24390,bed,0.443,unknown,close,stable,False,1,87,360,389,108418,360,640,7
1776322453.5191,24391,bed,0.4541,unknown,close,stable,False,1,94,360,389,105905,360,640,7
1776322453.5752,24392,pizza,0.4433,unknown,medium,stable,False,48,208,359,368,49760,360,640,7
1776322453.6161,24393,pizza,0.4433,unknown,medium,stable,False,48,208,359,368,49760,360,640,7
1776322453.8099,24401,truck,0.45,unknown,far,stable,False,205,149,352,262,16611,360,640,7
1776322453.8324,24402,truck,0.45,unknown,far,stable,False,205,149,352,262,16611,360,640,7
1776322454.2489,24434,bus,0.5494,unknown,far,stable,False,170,109,312,229,17040,360,640,7
1776322454.2698,24435,bus,0.5494,unknown,far,stable,False,170,109,312,229,17040,360,640,7
1776322454.2891,24436,bus,0.5494,unknown,far,stable,False,170,109,312,229,17040,360,640,7
1776322454.3089,24437,bus,0.5494,unknown,far,stable,False,170,109,312,229,17040,360,640,7
1776322456.1513,24580,bottle,0.4851,unknown,far,stable,False,137,149,164,223,1998,360,640,7
1776322456.2461,24586,person,0.6152,unknown,medium,stable,False,250,327,359,639,34008,360,640,7
1776322456.2647,24587,person,0.6152,unknown,medium,stable,False,250,327,359,639,34008,360,640,7
1776322456.284,24588,person,0.6152,unknown,medium,stable,False,250,327,359,639,34008,360,640,7
1776322456.5398,24604,bottle,0.5381,unknown,far,stable,False,11,71,50,171,3900,360,640,7
1776322456.5671,24605,bottle,0.5381,unknown,far,approaching,False,11,71,50,171,3900,360,640,7
1776322456.5962,24606,bottle,0.5381,unknown,far,approaching,False,11,71,50,171,3900,360,640,7
1776322457.8598,24705,person,0.4228,unknown,medium,receding,False,174,251,270,479,21888,270,480,7
1776322457.8778,24706,person,0.4228,unknown,medium,receding,False,174,251,270,479,21888,270,480,7
1776322457.8964,24707,person,0.4228,unknown,medium,receding,False,174,251,270,479,21888,270,480,7
1776322458.1453,24724,tv,0.4188,unknown,far,stable,False,102,202,153,247,2295,270,480,7
1776322458.1801,24725,tv,0.4739,unknown,far,stable,False,102,203,153,246,2193,270,480,7
1776322458.2226,24726,tv,0.4739,unknown,far,stable,False,102,203,153,246,2193,270,480,7
1776322458.2998,24729,tv,0.4099,unknown,far,stable,False,103,203,153,248,2250,270,480,7
1776322458.3441,24730,tv,0.4099,unknown,far,stable,False,103,203,153,248,2250,270,480,7
1776322458.6451,24752,person,0.4333,unknown,medium,receding,False,178,250,270,478,20976,270,480,7
1776322458.6634,24753,person,0.4333,unknown,medium,receding,False,178,250,270,478,20976,270,480,7
1776322458.681,24754,person,0.4333,unknown,medium,stable,False,178,250,270,478,20976,270,480,7
1776322458.6987,24755,person,0.4333,unknown,medium,stable,False,178,250,270,478,20976,270,480,7
1776322458.7169,24756,person,0.4333,unknown,medium,stable,False,178,250,270,478,20976,270,480,7
1776322458.7378,24757,person,0.4333,unknown,medium,stable,False,178,250,270,478,20976,270,480,7
1776322458.7573,24758,person,0.4333,unknown,medium,stable,False,178,250,270,478,20976,270,480,7
1776322458.7778,24759,person,0.4333,unknown,medium,stable,False,178,250,270,478,20976,270,480,7
1776322458.7977,24760,person,0.4358,unknown,medium,receding,False,194,247,269,479,17400,270,480,7
1776322458.8171,24761,person,0.4358,unknown,medium,receding,False,194,247,269,479,17400,270,480,7
1776322459.7106,24830,tv,0.4338,unknown,far,receding,False,88,94,133,137,1935,270,480,7
1776322459.7464,24831,tv,0.4338,unknown,far,stable,False,88,94,133,137,1935,270,480,7
1776322459.7827,24832,tv,0.4338,unknown,far,stable,False,88,94,133,137,1935,270,480,7
1776322459.847,24833,tv,0.7571,unknown,far,receding,False,100,88,140,125,1480,270,480,7
1776322459.8986,24834,tv,0.6515,unknown,far,receding,False,109,83,145,119,1296,270,480,7
1776322459.9428,24835,tv,0.6515,unknown,far,receding,False,109,83,145,119,1296,270,480,7
1776322459.9838,24836,tv,0.6515,unknown,far,receding,False,109,83,145,119,1296,270,480,7
1776322460.0243,24837,tv,0.4741,unknown,far,stable,False,125,80,170,124,1980,270,480,7
1776322460.0636,24838,tv,0.6707,unknown,far,approaching,False,130,80,176,124,2024,270,480,7
1776322460.1008,24839,tv,0.6707,unknown,far,approaching,False,130,80,176,124,2024,270,480,7
1776322460.1706,24842,tv,0.4594,unknown,far,stable,False,144,88,185,124,1476,270,480,7
1776322460.2063,24843,tv,0.4594,unknown,far,stable,False,144,88,185,124,1476,270,480,7
1776322460.2451,24844,tv,0.4851,unknown,far,stable,False,143,87,191,129,2016,270,480,7
1776322460.2835,24845,tv,0.4851,unknown,far,stable,False,143,87,191,129,2016,270,480,7
1776322460.3282,24846,tv,0.4851,unknown,far,stable,False,143,87,191,129,2016,270,480,7
1776322460.4005,24847,tv,0.6749,unknown,far,stable,False,149,85,208,131,2714,270,480,7
1776322460.4005,24847,tv,0.5069,unknown,far,stable,False,156,87,201,124,1665,270,480,7
1776322460.4501,24848,tv,0.6595,unknown,far,receding,False,149,85,206,131,2622,270,480,7
1776322460.4501,24848,tv,0.5025,unknown,far,receding,False,156,86,201,124,1710,270,480,7
1776322460.4908,24849,tv,0.786,unknown,far,receding,False,155,86,200,123,1665,270,480,7
1776322460.5307,24850,tv,0.6761,unknown,far,approaching,False,155,84,198,122,1634,270,480,7
